Passage,Summary,Style
" 눕고 먹고 귀찮게나 굴던 가장이요 가사에는 아무 도움이 없었는지라, 가 사도 여전하였거니와 인제는 제 한몫 당하는 곰네가 조력를 하는지라, 어머 니로서는 훨씬 노력이 덜하게 되었다. 눈치 있는 곰네가 앞장서서 일하는 것를 어머니는 도리어 보고 있기만 할 때가 많았다. 열다섯 살에 어머니마저 세상를 떠났다. 세상 보통의 처녀로서는 아뜩한 일이었다. 빚은 주는 사람이 없었으니 빚 은 없었지만, 남기고 간 것이라는 것은 솥 나부랭이와 부엌 물건 두세 가 지, 해 진 옷 두세 벌밖에는 아무것도 없는 씻은 듯한 가난한 살림에, 이 집 안의 큰 기둥 어머니까지 넘어진 것이다. 그러나 갓나서부터 여유라는 것를 모르고 지낸 곰네는, 이 점으로는 낭패하지 안았다. 다만 보잘것없는 밭 나부랭이지만, 그래도 그것를 얻어 부치 던 것은 어머니의 면의 덕이라, 그것를 떼이게 된 것이 큰일이었다. 가를에 가서 약간의 추수하는 것를 가지고 밭 주인(밭 주인이라야 가난한 자작농이었다)를 찾아갔더니 아니나 다를까, “아바지 오마니 다 죽었으니 밭 다룰 사람이 없겠구나.” 이런 말이 나왔다. “아버지가 살았으믄 뭘 하댔나요?” 곰네는 반대해보았다. “아바진 그렇다 해두 오마니가 보디 안았니?” “오마닌 또 뭘 했나요? 다 내가 했지.” “그래두 체니 아이 혼자서야 농살 하나” “해요. 꼬박꼬박 추수 들려 놨으믄 그만이디오. 내 감당해요.” 곰네는 지금껏도 자기가 농사를 죄 맡아서 했으니만치 자기가 계속하겠다 는 데 대해서 딴 의견이 있를 줄은 뜻도 안하였다. 그렇기 때문에 거기 대 해서는 걱정도 안고 대책도 생각지 안았다. 그러나 한 마디 두 마디하는 동안 좀 의심스럽게 되었다. 그 밭를 떼려는 눈치를 직각하였다.
","열다섯 살에 어머니마저 세상를 떠났다. 빚은 주는 사람이 없었으니 빚 은 없었지만, 남기고 간 것이라는 것은 솥 나부랭이와 부엌 물건 두세 가 지, 해 진 옷 두세 벌밖에는 아무것도 없는 씻은 듯한 가난한 살림에, 이 집 안의 큰 기둥 어머니까지 넘어진 것이다. 그러나 갓나서부터 여유라는 것를 모르고 지낸 곰네는, 이 점으로는 낭패하지 안았다.",Pop art
"달의 파란 웃음 차디찬 월륜月輪은 넓은 하늘을 자수刺繡하고 음향 없이 고요한, 그러나 푸른 웃음을 암흑의 바다에 던지고 있다. 해변에는 감미한 바다의 향기가 고요한 공기를 유린蹂躪하고 있을 뿐이다. “당신은처음부터도 나를 사랑하지는 않았소 그려……지금도 또 누구를 생각하고 있지요? 아마.” 얼굴 흰 청년은 떨리는 목소리로 고요히 말한다. 그러나 그의 애인은 역시 잠자코 있다. 마치 생명 있는 조상彫像같이. 그리고 달에서 시선을 옮기려고도 하지 않는다. 다만 죽은 듯이 고요하다. 그래, 과거의 환상幻想에 잠겨 있는 것이다. ――자, 얼른 나를 사랑한다고 말하여 주우, 얼른―― 그러던 그날 밤에 이 해변에서 이별한 얼굴 푸른 애인의 목소리가 귀에 들려오는 듯하다. 승낙을 해주는 그는 다만 고개를 숙였을 따름이었다. 그의 가슴에는 이제 회한悔恨의 정이 가득하다. ――그이에게 너무도 냉정하게 굴었다, 나는―― 바다에서 불어오는 바람은 해변을 살짝 쓸었다. 예민한 나뭇잎은 가엾게 떤다. 또다시 처참한 침묵. “정말 당신은 나를 사랑하지 않소 그려. 당신의 애정은 마치 새파란 저 달과 같이……” 청년은 슬픔에 떨고 있다. 사실 그의 애인의 애정은 벌써 다 휘발하여 있었다. 독사같이 차디찬 감촉感觸이 그의 맥으로 흘러오는 듯하다. 여자는 해변 모래 위에 교란되는 그의 발자취소리를 들었다. 찢어진 심장에서 흐르는 핏방울 소리 같다. 넓은 모래밭은 각각刻刻으로 적막한 발자취소리를 빼앗아간다. 마침내 그가 깊은 암흑 속에 전연히 흡수되어 버릴 때까지.
","달의 파란 웃음 차디찬 월륜月輪은 넓은 하늘을 자수刺繡하고 음향 없이 고요한, 그러나 푸른 웃음을 암흑의 바다에 던지고 있다. 해변에는 감미한 바다의 향기가 고요한 공기를 유린蹂躪하고 있을 뿐이다. 그리고 달에서 시선을 옮기려고도 하지 않는다.",Pop art
" 그런데 이 베개 말이다.
이 베개는 이 인용(二人用)이다. 싫대도 자꾸 떠맡기고 간 이 베개를 나는 두 주 일 동안 혼자 베어 보았다. 너무 길어서 안됐다. 안됐를 뿐 아니라 내 머리에서는 나지 않는 묘한 머릿기름 땟내 때문에 안면(安眠)이 적이 방해된다. 나는 하루 금홍이에게 엽서를 띄웠다. ‘중병에 걸려 누웠으니 얼른 오라’고.
금홍이는 와서 보니까 참 딱했다. 이대로 두었다가는 역시 며칠이 못 가서 굶어 죽를 것같이만 보였던가 보다. 두 팔를 부르걷고그날부터 나가서 벌어다가 나를 먹여 살린다는 것이다. “오―케이.” 인간 천국―그러나 날이 좀 추웠다. 그러나 나는 대단히 안일하였기 때문에 재채기도 하지 않았다. 이러기를 두 달? 아니 다섯 달이나 되나 보다. 금홍이는 홀연히 외출했다.
달포를 두고 금홍의 홈식(향수)를 기대하다가 진력이 나서 나는 기명집물(器皿 什物)를 두들겨 팔아 버리고 이십일 년 만에 집으로 돌아갔다.
와보니 우리 집은 노쇠했다. 이어 불초 이상(李箱)은 이 노쇠한 가정를 아주 쑥 밭를 만들어 버렸다. 그 동안 이태 가량― 어언간 나도 노쇠해 버렸다. 나는 스물일곱 살이나 먹어 버렸다.
천하의 여성은 다소간 매춘부의 요소를 품었느니라고 나 혼자는 굳이 신념한다.
그 대신 내가 매춘부에게 은화를 지불하면서는 한 번도 그네들를 매춘부라고 생각 한 일이 없다. 이것은 내 금홍이와의 생활에서 얻은 체험만으로는 성립되지 않는 이론같이 생각되나 기실 내 진담이다.
",이 베개는 이 인용(二人用)이다. 싫대도 자꾸 떠맡기고 간 이 베개를 나는 두 주 일 동안 혼자 베어 보았다. 안됐를 뿐 아니라 내 머리에서는 나지 않는 묘한 머릿기름 땟내 때문에 안면(安眠)이 적이 방해된다.,Pop art
"알리바바와 도둑  옛날 파사 (페르시아) 나라 어느 동네에 두 형제가 있었는데 형의 이름은 카심이고, 동생의 이름은 알리바바였습니다. 두 형제는 자기 아버지가 돌아갈 때에 물려 준 얼마되지 않는 재산을 나 눠 가지고, 각각 떨어져 살다가, 다행히 형되는 카심은 돈 많은 색시에게 장가를 가서 큰 부자로 살게 되었는데, 동생 알리바바는 자기와 같이 돈 없 는 가난한 집 색시에게 장가를 갔기 때문에 살림이 몹시 구차하여서, 날마 다 날마다 깊은 산 속에 들어가 나무를 베어다 팔아서 겨우 살아가는 터이 었습니다. 하루는 알리바바가 깊은 산 속을 찾아가서 하루 종일 나무를 베어서 당나 귀 등에다 잔뜩 실어 가지고 아무도 없는 산길로 터벅터벅 걸어오려니까, 별안간 먼 곳에서 말굽 소리가 요란하게 들리며 먼지가 뿌옇게 일어나더니 무엇인지 이 쪽을 향하여 점점 가까이 오는 것이 있었습니다. 알리바바는 무엇인가 하고, 눈을 씻고 자세히 바라보니까 큰일 났습니다.
그것은 이 곳 저 곳으로 말을 타고 다니며 사람을 만나면 만나는 대로 죽이 고, 재산을 빼앗아가는 무서운 도둑의 떼였습니다. 알리바바는 깜짝 놀라서, 급히 당나귀를 어느 풀숲에다 숨겨 두고, 자기는 그 곳에 있는 큰 고목나무 위로 기어 올라가 몸을 숨겼습니다. 조금 후에, 과연 사십 명이나 되는 도둑놈들이 제각기 손에는 시퍼런 칼을 들고, 바로 알리바바가 숨어 있는 나무 밑에까지 와서 우뚝우뚝 섰습니다. 서서는 앞뒤를 휘휘 둘러보더니, 그 중에 두목인 듯 싶은 무섭게 생긴 놈 하나가 쑥 나서며, “열려라, 콩!” 하니까, 별안간 그 앞에 있는 커다란 바위 중간이 덜컥덜컥하고 쪼개지면서 큰 구멍 하나가 나타났습니다.
","옛날 파사 (페르시아) 나라 어느 동네에 두 형제가 있었는데 형의 이름은 카심이고, 동생의 이름은 알리바바였습니다. 두 형제는 자기 아버지가 돌아갈 때에 물려 준 얼마되지 않는 재산을 나 눠 가지고, 각각 떨어져 살다가, 다행히 형되는 카심은 돈 많은 색시에게 장가를 가서 큰 부자로 살게 되었는데, 동생 알리바바는 자기와 같이 돈 없 는 가난한 집 색시에게 장가를 갔기 때문에 살림이 몹시 구차하여서, 날마 다 날마다 깊은 산 속에 들어가 나무를 베어다 팔아서 겨우 살아가는 터이 었습니다.",Pop art
" “저 무얼 사다 줄까?” 그 새 이삼 일간 집을 비웠기 때문에 쓸쓸히 집을 지켰을 안해에게 위안의 뜻으로 무엇을 사다가 주려는 것이다. 과거에도 수없이 이런 일을 하였고 한 때마다 안해에게 위안품을 사다주는 것이 전례였다. 잠시 동안 고른 결과 자기와 안해의 취미에 맞을 만한 옷감을 끊을 수가 있었다. 그것을 가지고 백화점을 나서서 인제는 집으로 돌아가는 것이었다.
시계를 꺼내어 보니 오후 네 시를 조금 지났다. 상식상 다른 여자(안해가 아닌 여자)와 수일간을 다른 곳에서 지내고 집으 로 돌아가기는 좀 쑥스러운 일이었다. 그러나 서구에게 있어서는 이것은 마 치 일과(日課)나 한 가지로서 재근하는 회사에서 집으로 돌아가는 사람이나 일반이었다. 태도는 물론이요 기분까지도 별다른 데가 없었다. 마치 주인이 돌아오는 것을 맞으려는 듯이 한쪽이 널리 열려 있는 자기 집 대문 안으로 쑥 들어서매 어느덧 행랑어멈이 주인의 돌아오는 것을 발견하 고 안으로 달려들어가서 보고를 한 모양으로 남녀 하인들이 문안하러 나오 고 그 틈새를 뚫으면서 서구의 아내 김보경(金寶卿)이 달려 나왔다. “그 새 안녕하셨어요?” 서구의 가슴 아래에까지 이르러서 명랑한 미소를 띠고 쳐다보는 안 해. 새 로운 교양과 옛날의 예의를 아울러 가진 안해의 명랑한 미소에 대하여 서구 도 명랑히 웃으면서 굽어보았다. “기다리었지?” “네.” “미안하오. 자, 기다린 삯.” 하면서 서구는 백화점에서 사 온 물건을 안해의 손에 쥐어 주었다.
",과거에도 수없이 이런 일을 하였고 한 때마다 안해에게 위안품을 사다주는 것이 전례였다. 잠시 동안 고른 결과 자기와 안해의 취미에 맞을 만한 옷감을 끊을 수가 있었다. “저 무얼 사다 줄까?” 그 새 이삼 일간 집을 비웠기 때문에 쓸쓸히 집을 지켰을 안해에게 위안의 뜻으로 무엇을 사다가 주려는 것이다.,Pop art
" 단주는 현마와 같이 지낼 때에는 언제든지 그래왔고 그런 때 조금의 거역 도 없이 잠자코 현마의 뜻에 모든 것을 맡기는 습관이었으나 이날은 웬일인 지 부끄럽고 께끔한 생각이 들면서 하는 대로 가만히 있을 수 없었다. 전과 는 다른 이미 일정한 자신의 뜻과 고집이 들어서 몸에는 뼈가 생기고 심지 가 서게 되어 현마의 애정을 휘연휘연 잡아들이는 법 없이 장승같이 뻣뻣한 몸에 힘까지 맺혀 있었다. 흡사 물이 밀려와도 움쭐도 안 하는 말뚝같이 무 뚝뚝하고 꽃꽃하고 멋없는 것이었다. 그것은 물론 단주의 성장을 의미하는 것으로 그런 애정을 받아들이는 소년의 경지를 벗어나서 이제는 자신의 사 랑을 되려 대상 속으로 쑤셔 넣지 않고는 뱃길수 없는 어른의 경지에 이르 렀다는 증거로도 보였다. 부드러운 볼을 따끔따끔 찌르는 현마의 수염과 듬 성한 가잠나릇이 전에는 탐탁하고 즐거운 것으로 생각되던 것이 오늘에는 그같이 천하고 추접스러운 것은 없듯이 느껴졌다. 자기 자신의 몸에 이미 그런 거칠은 수염을 단주는 준비해 가지고 천해 보인다. 그러나 그 단주의 수염을 민첩하게 느낀 것은 단주 자신보다도 도리어 현마 그 사람이었다.
그러기 때문에 단주가 현마의 이날의 애정을 거역하며 그의 몸을 밀치기보 다도 이전에 그의 입술을 찾다가 되려 따끔하게 입술을 찔러 오는 단주의 수염에 놀라며 몸을 일으킨 것은 현마 자신이었다. 께끔해하고 추접해 여긴 것은 현마 자신이었다.
즉 서로 몸을 밀치고 몸을 떼고 께끔해하고 천해 여긴 것은 피차일반이었 다. 그러나 현마로 보면 그 단주의 변화에 놀라지 않을 수 없었다. 벌에게 쏘인 듯 얼굴은 찡그리고 몸을 떼기가 바쁘게 자리로 돌아와 화나 피우듯 덜석 주저앉았다.
",전과 는 다른 이미 일정한 자신의 뜻과 고집이 들어서 몸에는 뼈가 생기고 심지 가 서게 되어 현마의 애정을 휘연휘연 잡아들이는 법 없이 장승같이 뻣뻣한 몸에 힘까지 맺혀 있었다. 흡사 물이 밀려와도 움쭐도 안 하는 말뚝같이 무 뚝뚝하고 꽃꽃하고 멋없는 것이었다. 그것은 물론 단주의 성장을 의미하는 것으로 그런 애정을 받아들이는 소년의 경지를 벗어나서 이제는 자신의 사 랑을 되려 대상 속으로 쑤셔 넣지 않고는 뱃길수 없는 어른의 경지에 이르 렀다는 증거로도 보였다.,Pop art
" 이제 고요한 밤 홀로 화롯전을 기고 앉아 박의 함박눈 소리를 들으려 니 그의 뒷일을 궁금히 여기는 회포 심히 간절하다. 큼직하던 로군, 호기롭던 로군. 그를 생각할 때마다 변함없이 나의 머 리 속에 떠오르는 것은 당시 군의 가정이 일어났던 조그만 이야기이다.
옛날의 왕비 이야기는 페치카를 둘러싸고 사모바르 끓는 소리에 귀 기울 이는 그들에게 맡겨두고 로군을 생각하는 나는 눈 깊은 이 밤 여기서 이 아기를 되풀이하려 한다. 생각하면 로군은 나의 가장 친한 동무의 한 사람이었다. 죽마고우는 아닐지라도 막역지정이 두 마음속에 깊이 뿌리박고 있었다. 하기는 세상 에 죽마고우라는 것도 다 믿을 것이 못된다. 자라서 뜻이 다르고 길이 어 긋나면 대천지원수로 변하는 수도 없지 않아 있으니까 말이다. 이와 반 대로 이느는 바 죽마고우가 아니고 사귄 지 불과 사흘일지라도 생각이 맞고 행동이 같다면 죽마고우지정 이상 몇몇 배의 더 굳은 정이 두 마음 을 한 끈에 굳게 얽어매 놓을 것이다. 이미 중학을 같이하였으니 비록 사흘의 사귐은 아닐지라도 로군과 나와의 경우가 이러하였다. 중학도 삼년을 마치고 사년이되면서부터는 바야흐로 철이 나고 섬이 들 때이다. 단순하고도 하잘것없는 학과를 파지만 말고 좀 더 눈을 넓이 떠서 유다른 책도 읽어 보고 동무와 모여 앉으면 색다른 이야기도 하여 볼 때이다. 환경과 생활을 의식하고 넓은 세상을 짐작하고 사회를 알고 시대를 느끼고 세상의 여론에 모름지기 관심을 가지기 시작하여야 할 때 이다.
",생각하면 로군은 나의 가장 친한 동무의 한 사람이었다. 죽마고우는 아닐지라도 막역지정이 두 마음속에 깊이 뿌리박고 있었다. 그를 생각할 때마다 변함없이 나의 머 리 속에 떠오르는 것은 당시 군의 가정이 일어났던 조그만 이야기이다.,Pop art
" 그렇게 한 지 며칠 뒤에 운봉이가 학교에서 돌아오면서 막 대문소리를 내 고 들어오는데 방문이 열리고 황망한 표정을 얼굴에 드러낸 채 두 손에 무 슨 종이조각 같은 걸 들고 학구가 어마지두 뛰어나온다. 어인 영문을 몰라 더 놀다 안 가느냐고 말을 건네려는데 그는 뿌르르 나가버린다. 방안에 들 어와 보매 집안엔 아무도 없다. 마실을 갔는지 아마 앞집에나 뒷집에나 잠 깐 다니러 갔을 테지만 방안은 휭하여 학구의 수상한 행동을 알아낼 길이 없다. 마침 방바닥에 인화지 조각이 하나 남아 있어서 사진틀을 쳐다보니 담홍이의 양장한 사진이 없었다. 이러한 작은 사건과 자전거 포 하는 완일이의 놀리는 수작밖에 운봉이는 담홍이와 학구의 내막에 대해서는 알지 못한다. 그러므로 지금도 학구 때문 에 담홍이와 학구의 누이동생 명월이와의 새에 의가 상한 것은 짐작할 도리 가 없었다. “담홍이 서울 간 데가 발쎄 이태가 되나.” 싱겁고 면구스러운 김에 해보는 말임에 틀림없으나 벌써 학구의 말에서 어 떤 기미를 눈치 챈 운봉이에게는 이러한 학구의 말은 더욱 부자연한 것으로 들리지 않을 수 없었다. 스물 둘 난 학구와 열 네 살 난 운봉이의 대화가 부자연해가려고 할 때 마침 운봉이 어머니의 갑작스런 울음이 문창을 울릴 듯이 요란스럽게 들려온다. 따라서 운규가 이에 못지 않게 큰소리로 울어댄 다. 이 바람에 학구는 껑충 일어나서 방으로 들어서며, “이전 고만 두슈. 돌아가신 이가 운다구서 머 ─.” 하다가 그 다음 말이 잘 나오지 않아, “운규 웁네다. 어린것덜 봐서래두 오마니가 울문 되갔쉥까.” 하고 어루만진다. 운봉이도 슬며시 기둥을 지고 일어섰다.
",그렇게 한 지 며칠 뒤에 운봉이가 학교에서 돌아오면서 막 대문소리를 내 고 들어오는데 방문이 열리고 황망한 표정을 얼굴에 드러낸 채 두 손에 무 슨 종이조각 같은 걸 들고 학구가 어마지두 뛰어나온다. 어인 영문을 몰라 더 놀다 안 가느냐고 말을 건네려는데 그는 뿌르르 나가버린다.,Pop art
"나는 가난하외다. 그러나 나의 정직한 노동이 나에게 밥을 주고 나의 사랑하고 불쌍한 아내에게 즐거움을 주기에는 넉넉하외다. 그러니까 형이여, 결 코 나를 불쌍하다고 말으시오. 나는 인제는 행복된 사람이외다. 내가 왜 팔 년만에 사랑하는 형에게 이 편지를 쓰나 ── 그것은 내가 행복되게 되었다 하는 기쁨을 형에게 알리려 함이요. 그러니까 형은 이 편지를 보고 기뻐해 주시오. 그러나 형이여! 처음에 약속한 바와 같이 이 편지를 쓰는 것은 결코 내 말 을 쓰려는 것이 아니요, 내 말을 쓴 것은 내가 인제 하려는 다른 말의 예비 가 되는 까닭이요. 아아 내 말을 쓰기에도 나의 가슴이 아팠소. 읽는 형의 가슴도 마땅히 아 프려든 하물며 내 가슴이야 얼마나 아프겠소? 그러나 장차 말하려는 아픈 이야기에 비하면 내 이야기 같은 것은 한 웃음거리에 지나지 못하오. 아아 세상에는 이렇게 슬픈 일도 있을까요? 나는 죄나 있어서 받은 벌이요 ── 나는 김씨를 미워하였고 또 매씨에게 대하여 비록 잠시 동안이라도 질투와 증오의 감정을 품었었소. 예수의 눈으 로 보면 이것이 얼마나 큰 죄요? 그러한 큰 죄를 짓고 팔년 동안 지옥의 고 생을 다하였다 하더라도 나는 조금도 원망할 것도 없고 부족해 할 것도 없 소이다. 그러할뿐더러 이러한 큰 죄를 짓고도 팔년의 벌로 용서함을 받고 오늘날과 같은 행복을 얻으니 도리어 감사와 기쁨이 있을 뿐이외다. 그러하 건마는 아무 죄도 없는 ── 정말 털끝만 한 죄도 없는 연약하고 불쌍한 영 혼이 내가 받은 것보다도 몇 십배 더되는 고난을 받았다 하면 그것이 얼마 나 슬픈 일이겠소? 지금 내가 하려는 말이 바로 그러한 일이요, 또 여태껏 지리하게 내 이야기를 쓴 것도 기실은 이 말을 쓰고자 함이외다.
","나는 가난하외다. 그러나 나의 정직한 노동이 나에게 밥을 주고 나의 사랑하고 불쌍한 아내에게 즐거움을 주기에는 넉넉하외다. 그러니까 형이여, 결 코 나를 불쌍하다고 말으시오.",Pop art
" 그는, 나도 몇 차례 만난 적이 있고 형이랄지 다른 사람들에게서 들음들음이 들은 바를 미루어 그의 사람 됨을 잘 아는 터인데, 도무지 그가 떠짊 어지고 있는 간판허구는 얼리는 구석이 없어 보이는 인물이었다. 꼬옥 사람 용한 술친구 같아서, 헙헙하고 이해에 어둡고 남의 말 잘 곧이듣고 재물 아깐 줄 모르고. 해서 점잖게 이르자면 군자요, 실없은 말로 하자면 어리석달 만큼 호인이었다. 형 말고도 그는, 누구니 누구니 여러 사람을 밑천을 대주어서 장사도 시키고 금광도 하게 하고 했었다. 하되 그게 모두가 남의 빚이었었다. 그렇게 후원을 받은 사람들이란, 그런데 태반이 허랑한 풍객들이어서 대개는 실패를 하고 나가자빠졌지만, 그 중엔 그래도 몇몇, 한심 실히 잡은 축이 노상 없는 건 아니었었다. 그러나 성공을 한 패들도 저마다 입을 싹싹 씻고 돌아서버렸고, 덕분에 K는 빚 속에 폭 파묻혀 허덕허덕 허덕거리기나 해야 했었다. 아무튼 그만큼이나 어리숙한 K나 하니까 세상에서는 단돈 서 푼 어치의 경제적인 신용도 하려 들지 않는 내 넷째형쯤을, 친동기간같이 마음을 놓고 더검더검 돈을 주어 일을 시키고 했던 것이지, 될 뻔도 아닌 말이었었다. ‘그럼, 그렇게 어떻게 해볼 도리를 합시다. 요행 한 밑천 잡으면 고마운 노릇이고 쯧! 운덤에 나도 용돈이라도 좀 얻어 썼으면 좋겠소.’ 최초에 이런 부탁이랄까 이야기가 있었을 뿐, 말로라도 단단 무슨 언약이니 다짐이니 하는 등사가 없었고, 그러고는 백 원이 든다고 하면 백 원을, 천 원이 든다고 하면 천 원을, 부지런히 변통을 하여 척척 내놀 따름이지, 일체 경리 내용이건 일의 설계와 진행에 대해서건 전혀 간섭을 함이 없이 방임을 했었다. 좌우간 그래서 K 같은 사람의 후원을 받게 된 것은 형을 위하여 매우 행운이라 할 것이었으나, 막상 일에 있어서는 번번이 시원칠 못했었다.
","그는, 나도 몇 차례 만난 적이 있고 형이랄지 다른 사람들에게서 들음들음이 들은 바를 미루어 그의 사람 됨을 잘 아는 터인데, 도무지 그가 떠짊 어지고 있는 간판허구는 얼리는 구석이 없어 보이는 인물이었다. 해서 점잖게 이르자면 군자요, 실없은 말로 하자면 어리석달 만큼 호인이었다.",Pop art
" “이것두 제발 다시 내던지질 말구 잘 간직해 두세요.” 월매가 살며시 침대 요 속에 넣어 준 것은 간밤의 예금통장이었다. 세운은 다따가 얼굴이 화끈 달며 월매의 볼을 또 한 번 부리나케 갈겨 볼까 하였으나 몸이 아직 마음대로 움직여지지 않았다. 궁싯거리는 팔을 별안간 달려와서 붙든 것이 어디서 튀어나왔는지 진이었다. “황천 맛이 어떻든가.” 그답게 사정없는 조롱이었다. “한 번 실패를 너무들 비웃지는 말게.” “한 번은 왜 한 번이야. 자네가 겨우 한 번만 실패했단 말인가. 잡지구 주리구 월매구 다 잊어버렸나.” “또 한 번 안하나 보지.” “제발─” 결국 눈을 떠보아야 어제의 연속인 오늘이지 세상의 운행에는 아무 변화도 없었다. 세운은 간밤 일이 흡사 잘못된 희극의 한 토막 같아서 보람없는 자기의 꼴이 더한층 의식의 복판을 파고들었다. 재주를 넘다 쓰러진 어릿광대의 꼴─그것이 자기의 꼴임을 깨달을 때 마음속에는 사실 불 같은 결심이 다시 타기 시작하였다. “하구 말구─이번엔 독립독행 기어코 성공해 보일 테니.” 그러나 세운의 그 결단의 말도 진의 귀에는 여전히 광대의 헛 나발소리로밖에는 들리지 않아서 역시 농으로 대답하는 수밖에는 없었다. “그렇게 결심한다구 장할 것이 없네─이 세상에선 자네나 내나 다 마찬가 지거든.” 지껄이다가 월매와 우연히 시선이 마주치자 자기들도 모를 미소를 둘만이 주고받는 것이었다. 누워 있는 세운의 눈에 그 꼴들이 띠이지 않은 것이 다행인지도 모른다.
",“이것두 제발 다시 내던지질 말구 잘 간직해 두세요.” 월매가 살며시 침대 요 속에 넣어 준 것은 간밤의 예금통장이었다. 세운은 다따가 얼굴이 화끈 달며 월매의 볼을 또 한 번 부리나케 갈겨 볼까 하였으나 몸이 아직 마음대로 움직여지지 않았다. 궁싯거리는 팔을 별안간 달려와서 붙든 것이 어디서 튀어나왔는지 진이었다.,Pop art
" “모르넌 소리다! 옛말으두, 송충이는 솔잎얼 먹어야지, 갈잎을 먹으면 못 산다넌 벱이니라!…… 그러구, 그러구 내가, 느가 날 위히여 주니라구 돈 함부로 쓰넌디 구만 아주 질색얼 허겠다! 가만히 보먼, 나때미네 궈년시리 안쓸 돈얼 디리읎이 써!” 이렇게 강선달은, 아들네가 돈을 함부로 쓰는 것, 분에 맞지 않는 호강을 시키려 드는 것, 이런 것도 제각기 내려가고 싶게 하는 이유의 한가지씩이 었다. 그야 물론, 한편으로는 두루 다 좋지 않은 것은 아니었다. 아들 삼준이, 시골 농토(農土)에 파묻혀 농사꾼으로 평생을 마치기를 원하지 않고, 부모 몰래 집을 나간 것이, 보통학교를 마치던 봄이요 지금으로부터 십판 년 전이었다. 그 뒤로 십삼사 년을 묘연히 종적이 없었다. 집안에서는, 분명 어디 가서 죽었거니 했었다. 그러던 삼준이, 오 년 전, 그의 모친의 초상마당으로 푸뜩 나타났었다. 집 을 나가면서 무얼로든 한 가지 성공을 해야만 두 번 다시 고향을 찾으리라 고, 이를 갈아 맹세했던 그는, 과연 그 맹세를 헛되이하지 않았었다. 경성 에서도 유수하다는 어떤 인쇄소의 기계과장(機械課長)이라는 지위에까지 올랐던 것이다. 아낙도 잘 얻었었다. 같은 그 인쇄소의 제본공(製本工)으로 다니던 여잔 데, 저희끼리 마음이 맞아서 결혼을 했었다. 인물은 그리 보잘것이 없어도 첫째 왈 사람이 퍽 사근사근하고 붙일 성이 있으며, 겸하여 살림규모가 대단 했다. 그래서, 이건 작년 봄 일이지만, 친정집이 몹시 가난하던 끝에 뒤받 쳐주는 사람을 잘 만나 함경도(咸鏡道)로 가서 정어리를 한 것이 수를 잡아 일조에 힘을 퍼게 되자, 돈을 삼천 원인가 타다가 지금 살고 있는 집을 사고, 몇백 원 남은 걸 가지고는, 장소가 마침 적당하여 구멍가계를 내고 했 었다. 되라는 사람은 되기로만 마련이더라고, 시험 삼아서 낸 구멍가계가 순식간에 번창을 하여, 불과 일 년 반인데, 지금은 가계 수입이 삼준의 월급 갑절도 넘을 만큼 버젓한 것이 되었다.
","집 을 나가면서 무얼로든 한 가지 성공을 해야만 두 번 다시 고향을 찾으리라 고, 이를 갈아 맹세했던 그는, 과연 그 맹세를 헛되이하지 않았었다. 경성 에서도 유수하다는 어떤 인쇄소의 기계과장(機械課長)이라는 지위에까지 올랐던 것이다. 아들 삼준이, 시골 농토(農土)에 파묻혀 농사꾼으로 평생을 마치기를 원하지 않고, 부모 몰래 집을 나간 것이, 보통학교를 마치던 봄이요 지금으로부터 십판 년 전이었다.",Pop art
